63,1943,Crash Dive,"Action, Adventure, Drama"
64,2001,Outside the Law,"Crime, Drama, War"
65,2000,Lost in the Pershing Point Hotel,"Comedy, Drama"
67,1997,Vampire Journals,"Fantasy, Horror"
68,2004,Invader Zim,"Animation, Comedy, Family"
71,1995,Maya Lin: A Strong Clear Vision,"Documentary, Biography"
72,1974,At Home Among Strangers, A Stranger Among His Own,"Action, Adventure, Drama"
74,1999,6ixtynin9,"Comedy, Crime, Thriller"
75,1997,Grind,"Adventure, Comedy, Sport"
77,1995,Congo,"Action, Adventure, Mystery"
78,1996,Jingle All the Way,"Comedy, Family"
79,1956,The Killing,"Crime, Drama, Mystery"
80,1979,Winter Kills,"Drama, Thriller"
82,1951,The Frogmen,"Adventure, War, Drama"
83,1983,Silkwood,"Biography, Drama, History"
84,2002,The Powerpuff Girls Movie,"Animation, Action, Adventure"
85,2005,Elfen Lied,"Animation, Drama, Horror"
86,1996,Iron Monkey 2,Action
87,2002,Louder Than Bombs,Drama
89,2000,Chain of Command,"Action, Thriller"
90,1951,The Lemon Drop Kid,"Comedy, Music, Romance"
92,2002,ECW: Cyberslam '99,N/A
93,2004,They Came Back,"Drama, Fantasy"
94,2000,G3: Live in Concert,"Documentary, Music"
95,1985,Dona Herlinda and Her Son,"Comedy, Drama, Romance"
96,2000,Inside the Space Station,Documentary
97,2002,Mostly Martha,"Comedy, Romance, Drama"
99,1989,A Fishy Story,"Animation, Short"
102,2004,Notre Musique,Drama
104,1965,The Great Race,"Action, Adventure, Comedy"
105,2002,Obsessed,"Drama, Romance, Thriller"
106,2004,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,"Documentary, Music"
108,2004,Spartan,"Action, Crime, Drama"
109,1996,No Way Back,"Action, Crime, Drama"
110,1989,Scandal,"Drama, Thriller"
113,2000,Bruce Lee: A Warrior's Journey,"Documentary, Action, Biography"
116,2004,Bear Cub,"Comedy, Drama"
117,1957,Silk Stockings,"Comedy, Musical, Romance"
118,1985,Rambo: First Blood Part II,"Action, Adventure, Thriller"
119,1999,Travel the World by Train: Africa,Documentary
121,2003,Beyonce: Live at Wembley,N/A
123,2000,Chain of Fools,"Comedy, Crime"
124,2000,Cold Blooded,"Action, Crime"
125,1981,Nighthawks,"Action, Crime, Thriller"
127,1987,Fatal Beauty,"Action, Comedy, Crime"
128,1985,Mr. Vampire,"Action, Comedy, Fantasy"
130,1999,Drowning on Dry Land,Drama
131,2002,Arachnid,"Adventure, Horror, Sci-Fi"
134,1996,Spirit Lost,Drama
136,1927,Cat and the Canary,"Horror, Mystery"
137,1998,Naked Lies,"Action, Crime, Drama"
140,1993,Lost in the Wild,Adventure
141,2004,Goddess of Mercy,"Action, Crime, Drama"
142,2000,The Tricky Master,"Action, Comedy"
143,1997,The Game,"Drama, Mystery, Thriller"
145,1978,Get Out Your Handkerchiefs,"Comedy, Drama, Romance"
146,1988,Cannibal Women in the Avocado Jungle of Death,"Action, Comedy, Horror"
147,1992,Where Sleeping Dogs Lie,"Crime, Mystery, Thriller"
148,2001,Sweet November,"Drama, Romance"
150,2001,Firetrap,"Action, Crime"
151,2005,Sleepover Nightmare,Horror
152,1995,A Little Princess,"Drama, Family, Fantasy"
154,2000,Demon Warrior Koji,"Animation, Fantasy, Adult"
155,1975,The Strongest Man in the World,"Family, Comedy, Fantasy"
156,1992,Husbands and Wives,"Comedy, Drama, Romance"
158,2004,A Killer Within,"Thriller, Drama"
159,1971,Gentlemen of Fortune,"Comedy, Crime, Drama"
160,2000,Gormenghast,"Adventure, Comedy, Drama"
161,1939,Ninotchka,"Comedy, Romance"
164,2003,One Last Dance,"Drama, Romance"
165,1982,Richard Pryor: Live on the Sunset Strip,"Documentary, Comedy"
166,1980,Fame,"Drama, Music, Musical"
167,2004,The Chorus,"Drama, Music"
168,1983,Smokey and the Bandit Part 3,"Comedy, Crime"
170,1972,Tomorrow,Drama
171,1957,Funny Face,"Comedy, Musical, Romance"
172,2003,Jack,"Comedy, Drama, Fantasy"
173,1968,The Devil's Brigade,"Action, Drama, War"
175,1992,Reservoir Dogs,"Crime, Drama, Thriller"
177,2002,Pressure,"Drama, Thriller"
178,1996,Regular Guys,"Comedy, Crime, Romance"
179,2003,Bollywood Bound,Documentary
180,2002,Scratch,"Documentary, Music"
181,2004,The Last Shot,"Comedy, Romance"
182,2001,Moby: Play,Music
186,1950,Panic in the Streets,"Crime, Drama, Film-Noir"
187,2002,Death to Smoochy,"Comedy, Crime, Drama"
188,2005,Dead Birds,"Horror, Thriller, Western"
189,1982,Airplane II: The Sequel,"Comedy, Sci-Fi"
190,1989,Blood and Sand,"Drama, Sport"
192,2003,The SoulTaker,"Animation, Horror, Sci-Fi"
193,2005,Marilyn Manson: Fear of a Satanic Planet,Documentary
195,2004,Chasing Freedom,Drama
197,2004,Taking Lives,"Crime, Mystery, Thriller"
198,1997,Gupt,"Action, Crime, Drama"
199,1978,The Deer Hunter,"Drama, History, War"
200,1964,The Fall of the Roman Empire,"Drama, History, War"
201,2001,Home Movie,"Drama, Horror, Thriller"
202,2001,Ruby's Bucket of Blood,"Drama, Music"
204,2002,Venus Boyz,Documentary
210,2001,Onmyoji,"Action, Fantasy, Drama"
211,2004,The Agronomist,"Documentary, Biography, History"
212,1982,Querelle,Drama
213,2001,Dinner Rush,"Crime, Drama, Romance"
216,2000,Impostor,"Drama, Mystery, Sci-Fi"
217,1988,Cherry 2000,"Action, Adventure, Comedy"
219,1995,Neon Bible,Drama
220,1983,Winston Churchill: The Wilderness Years,"Biography, Drama, History"
222,1998,Yellow,"Drama, Music, Romance"
225,2004,The Cookout,Comedy
228,1979,Butch and Sundance: The Early Days,"Comedy, Western"
229,2003,Peter Gabriel: Growing Up Live,"Documentary, Music"
231,2002,Marooned in Iraq,Drama
232,1989,Gross Anatomy,Drama
233,1971,Chato's Land,Western
234,1921,Animation Legend: Winsor McCay,Animation
235,1996,Unhook the Stars,"Drama, Romance"
237,1918,Broken Blossoms,"Drama, Romance"
238,1976,Led Zeppelin: The Song Remains the Same,"Documentary, Music"
239,2004,Winnie the Pooh: Springtime with Roo,"Animation, Comedy, Family"
240,1942,Woman of the Year,"Comedy, Drama, Romance"
241,1959,North by Northwest,"Action, Adventure, Crime"
242,1995,Neon Genesis Evangelion: The End of Evangelion,"Animation, Action, Drama"
243,1962,Pressure Point,Drama
244,2004,Stellvia,"Adventure, Animation, Comedy"
245,2002,Road Dogz,"Crime, Drama"
246,1968,The Boston Strangler,"Crime, Drama, Mystery"
247,1994,Oleanna,"Drama, Thriller"
249,1958,The Hunters,"Crime, Drama, Thriller"
250,1966,Cast a Giant Shadow,"Adventure, Drama, History"
252,2002,Stuart Little 2,"Animation, Adventure, Comedy"
253,1935,A Night at the Opera,"Comedy, Music, Musical"
254,2003,Westender,"Drama, Fantasy"
255,2001,The Hunchback of Notre Dame II,"Animation, Adventure, Comedy"
256,2000,Ghost Dog: The Way of the Samurai,"Action, Crime, Drama"
257,1973,Charlotte's Web,"Comedy, Family, Fantasy"
258,1999,Mann,"Drama, Romance"
259,2004,Animal,"Action, Adventure, Horror"
260,1967,Marat / Sade,"Drama, History, Music"
261,1948,The Big Clock,"Crime, Drama, Film-Noir"
262,1974,Herbie Rides Again,"Comedy, Family, Fantasy"
268,1980,The Final Countdown,"Action, Sci-Fi"
269,1989,Parenthood,"Comedy, Drama"
271,1943,Saludos Amigos,"Animation, Short, Family"
273,2004,Taxi,"Action, Comedy, Crime"
274,2002,Crazy as Hell,"Drama, Thriller"
275,2002,Evelyn,Drama
276,1998,Cold Harvest,"Action, Sci-Fi"
278,1990,100 Days Before the Command,Drama
280,1998,Sarah Brightman: In Concert,Music
281,1993,The Legend,"Action, Comedy, History"
282,2003,Blue Seed: Beyond,Animation
283,1996,If These Walls Could Talk,"Drama, Thriller"
284,2005,Sasquatch Hunters,"Action, Horror, Thriller"
285,1997,The Devil's Own,"Action, Crime, Drama"
286,1966,Thunderbirds Are Go,"Action, Sci-Fi"
288,2004,Saturday Night Live: The Best of Chris Kattan,Comedy
289,1998,The Avengers,"Action, Sci-Fi"
292,2005,Saturday Night Live: The Best of Gilda Radner,Comedy
293,2003,Lennon Legend: The Very Best of John Lennon,"Documentary, Music"
294,2002,Oasis,"Drama, Romance"
295,1995,Ace Ventura: When Nature Calls,"Adventure, Comedy"
296,2000,In His Life: The John Lennon Story,"Biography, Drama, Music"
297,2003,The Hebrew Hammer,Comedy
299,2001,Bridget Jones's Diary,"Comedy, Drama, Romance"
300,1997,Option Zero,Action
301,2003,Hard Ground,Western
302,2001,The Isle,"Drama, Thriller"
303,1959,Les Liaisons Dangereuses,"Drama, Romance"
305,1996,Jack,"Comedy, Drama, Fantasy"
307,2002,Godsmack: Smack This!,Music
309,1975,The Day of the Locust,"Drama, Thriller"
310,2000,Leila,"Drama, Romance"
311,1994,Ed Wood,"Biography, Comedy, Drama"
312,2000,High Fidelity,"Comedy, Drama, Music"
313,2000,Pay It Forward,Drama
314,1985,Saturday Night Live: The Best of Jon Lovitz,Comedy
317,1997,Mandela and de Klerk,Drama
318,1994,Beyond Suspicion,"Crime, Drama, Mystery"
319,1987,Straight to Hell,"Action, Comedy, Western"
320,1997,Eat Your Heart Out,"Comedy, Drama"
321,2004,Ju-Rei: The Uncanny,Horror
322,1974,Flesh Gordon,"Comedy, Sci-Fi"
323,1999,Modern Vampires,"Comedy, Horror, Romance"
324,1994,Mother's Boys,"Drama, Thriller"
326,1937,The Plainsman,"Biography, History, Romance"
327,1997,Storefront Hitchcock,"Documentary, Music"
329,1999,Dogma,"Adventure, Comedy, Drama"
330,1998,Wild Things,"Crime, Drama, Mystery"
331,1997,Chasing Amy,"Comedy, Drama, Romance"
332,2002,They Crawl,"Horror, Sci-Fi, Thriller"
334,2005,The Pacifier,"Action, Comedy, Drama"
335,1981,Fear No Evil,Horror
336,1978,The Driver,"Action, Crime, Thriller"
337,1983,Star 80,"Biography, Drama"
339,1968,Rolling Stones: Rock and Roll Circus,"Documentary, Music"
341,2004,Tremors 4: The Legend Begins,"Action, Comedy, Horror"
342,2001,Noir,"Animation, Action, Crime"
343,2000,French and Saunders: Live,Comedy
344,1967,The Taming of the Shrew,"Comedy, Drama, Romance"
346,2005,Up and Down,"Comedy, Drama"
347,1989,Iceman Cometh,Drama
348,1988,The Last Temptation of Christ,"Drama, History"
349,1978,The Swarm,"Horror, Thriller"
350,1993,Dr. Quinn, Medicine Woman: Season 3,"Drama, Family, Western"
351,1969,Guns of the Magnificent Seven,"Action, Western"
352,1997,Pick a Card,"Documentary, Short"
353,2002,Life or Something Like It,"Comedy, Romance"
356,2005,Look at Me,"Comedy, Drama, Music"
357,2003,House of Sand and Fog,Drama
358,1979,The Onion Field,"Crime, Drama"
360,1999,Lies,Drama
362,2000,The Flintstones in Viva Rock Vegas,"Comedy, Family, Romance"
363,2002,Stark Raving Mad,"Action, Comedy, Crime"
366,2004,Still, We Believe: The Boston Red Sox Movie,Thriller
367,2003,Spun,"Comedy, Crime, Drama"
369,2000,Playing Mona Lisa,Comedy
370,1918,Chaplin,"Biography, Comedy, Drama"
371,1966,The Trouble with Angels,Comedy
372,1998,Jeans,"Comedy, Drama, Romance"
373,2000,Third World Cop,"Action, Drama, Thriller"
374,1976,The Little Girl Who Lives Down the Lane,"Drama, Mystery, Thriller"
376,2001,Genesis: The Way We Walk: Live in Concert,"Documentary, Music"
378,2003,Party Monster,"Biography, Crime, Drama"
379,1996,Crash Dive,"Action, Adventure, Drama"
380,1992,Live Wire,"Action, Drama, Thriller"
381,1991,Out for Justice,"Action, Crime, Drama"
382,2004,Buried in the Sand: The Deception of America,"Documentary, War"
383,2001,Hit Team,Action
384,1986,Crossroads,"Comedy, Drama, Romance"
385,2002,The Santa Clause 2,"Comedy, Family, Fantasy"
386,1994,Princess Caraboo,"Comedy, Drama, History"
388,1990,Body Chemistry,"Drama, Thriller"
389,2002,Steal,"Action, Crime, Thriller"
390,1981,The Fan,"Action, Drama, Sport"
393,1998,The Replacement Killers,"Action, Crime, Thriller"
394,1916,20,000 Leagues Under the Sea,"Horror, Thriller"
395,1935,Captain Blood,"Action, Adventure"
397,1946,A Night in Casablanca,Comedy
398,1976,In the Realm of the Senses,"Biography, Drama, Horror"
399,2001,Fangs,"Comedy, Horror, Sci-Fi"
400,1970,Rio Lobo,"Adventure, Western, Romance"
402,1999,Pan Tadeusz,Drama
404,2001,The Shaft,"Action, Horror, Mystery"
405,1987,Wings of Desire,"Drama, Fantasy, Romance"
406,2005,Hostage,"Action, Crime, Drama"
407,1972,The Abductors,"Action, Drama"
408,1990,Nightbreed,"Action, Fantasy, Horror"
409,1966,Godzilla vs. The Sea Monster,"Action, Adventure, Comedy"
410,1998,Frank Lloyd Wright,"Documentary, Biography, History"
411,1999,Vendetta,"Action, Thriller"
413,2002,Igby Goes Down,"Comedy, Drama"
414,1999,Girl,"Crime, Drama, Mystery"
415,2002,Reign in Darkness,"Action, Horror, Sci-Fi"
416,2003,Elephant,"Crime, Drama, Thriller"
418,2004,The Deal,"Comedy, Romance"
420,1999,Saturday Night Live: The Best of Dana Carvey,Comedy
422,1964,The Unsinkable Molly Brown,"Biography, Comedy, Musical"
424,1998,Happiness,"Comedy, Drama"
425,2000,The 10th Kingdom,"Adventure, Comedy, Family"
426,2001,Recess: School's Out,"Animation, Family, Comedy"
427,1990,Graveyard Shift,Horror
429,1997,Zeus and Roxanne,"Adventure, Comedy, Family"
430,2002,Chobits,"Animation, Comedy, Drama"
431,2002,Millennium Actress,"Animation, Drama, Fantasy"
432,1996,Les Miserables in Concert,"Music, Musical"
433,1993,Untamed Heart,"Comedy, Drama, Romance"
435,1996,Love Can Seriously Damage Your Health,"Comedy, Romance"
436,1985,Girls Just Want to Have Fun,"Comedy, Music, Romance"
439,1961,Town Without Pity,"Crime, Drama"
442,1988,Mississippi Burning,"Crime, Drama, History"
443,2002,Rabbit-Proof Fence,"Adventure, Biography, Drama"
444,2001,The Inner Tour,"Documentary, History"
445,1996,Michael Collins,"Biography, Drama, Thriller"
446,1995,The Underneath,"Crime, Thriller"
447,1986,The Making of Fanny and Alexander,Documentary
452,2002,Scorched,"Comedy, Crime"
453,1992,Simple Men,"Crime, Drama, Romance"
455,1999,Cardcaptor Sakura: The Movie,"Animation, Adventure, Fantasy"
457,2004,Kill Bill: Vol. 2,"Action, Crime, Drama"
458,2001,Blast,"Action, Comedy, Thriller"
459,1996,Basquiat,"Biography, Drama"
460,1971,Pink Narcissus,"Drama, Fantasy"
464,1987,The Return of Ruben Blades,"Documentary, Music"
465,1995,Coolie No.1,Comedy
466,1990,Doogie Howser, M.D.: Season 2,"Comedy, Drama, Family"
467,1941,Topper Returns,"Comedy, Fantasy, Mystery"
468,2003,The Matrix: Revolutions,"Action, Sci-Fi"
470,2001,Beneath Loch Ness,"Action, Horror, Thriller"
471,1931,City Lights,"Comedy, Drama, Romance"
472,1998,Mr. Jealousy,"Comedy, Romance"
473,1997,Princess Mononoke,"Animation, Adventure, Fantasy"
474,1998,Legend of 1900,"Drama, Music, Romance"
475,1993,Surf Ninjas,"Action, Adventure, Comedy"
477,1990,George Carlin: Personal Favorites,Comedy
478,1962,The Beverly Hillbillies,"Comedy, Family"
479,1988,George Carlin: What Am I Doing in New Jersey?,"Documentary, Comedy"
480,1997,Flypaper,"Comedy, Crime, Mystery"
481,2002,Building the Great Pyramid,Documentary
482,2002,Frida,"Biography, Drama, Romance"
483,2001,Rush Hour 2,"Action, Comedy, Crime"
486,1959,Journey to the Center of the Earth,"Action, Adventure, Family"
488,2001,His Secret Life,"Drama, Romance"
489,1998,Return to Paradise,"Drama, Romance, Thriller"
490,1999,The Passion of Ayn Rand,"Biography, Drama, Romance"
491,1966,Torn Curtain,Thriller
492,1984,Mrs. Soffel,"Drama, Romance"
495,2000,Mission Kashmir,"Drama, Thriller"
496,2004,Primus: Hallucino-Genetics Live 2004,Music
499,2000,Under Suspicion,"Crime, Drama, Thriller"
501,1975,Three Days of the Condor,"Mystery, Thriller"
505,1997,A Thousand Acres,Drama
507,1966,Nevada Smith,Western
508,1979,Saint Jack,Drama
511,2002,Avenging Angelo,"Action, Comedy, Crime"
513,1995,Butterfly Kiss,"Comedy, Drama, Romance"
514,2000,Santana: Supernatural Live,"Documentary, Music"
515,2005,Avia Vampire Hunter,"Action, Horror"
516,2001,Monsoon Wedding,"Comedy, Drama, Romance"
517,2001,Two Can Play That Game,"Comedy, Romance"
518,1969,The Prime of Miss Jean Brodie,"Drama, Romance"
519,1979,From Mao to Mozart: Isaac Stern in China,"Documentary, Music"
520,2004,E's Otherwise,"Animation, Action, Sci-Fi"
522,1999,Love Songs,"Drama, Musical, Romance"
523,1969,My Side of the Mountain,"Adventure, Family"
524,1999,Mumford,"Comedy, Drama"
525,1999,The Last Seduction II,"Crime, Drama, Thriller"
526,1994,Angie,"Comedy, Drama, Romance"
527,1985,Barbarian Queen,"Adventure, Fantasy"
528,2005,The Hitchhiker's Guide to the Galaxy,"Adventure, Comedy, Sci-Fi"
529,1998,Summer of the Monkeys,"Drama, Family"
530,1987,Return to Horror High,"Comedy, Horror"
532,1988,Young Einstein,"Comedy, History"
533,1991,Drop Dead Fred,"Comedy, Drama, Fantasy"
534,2000,With a Friend Like Harry,"Comedy, Drama, Mystery"
535,1960,The Alamo,"Drama, History, War"
536,2001,Sol Goode,"Comedy, Romance"
537,1991,Here is Greenwood,"Animation, Comedy, Romance"
538,2003,A Crime of Passion,"Crime, Drama"
541,1998,King Cobra,"Horror, Thriller, Sci-Fi"
542,1997,The Blackout,"Drama, Mystery, Thriller"
546,2005,The Strip Game,Documentary
547,1992,Kuffs,"Action, Comedy, Crime"
548,1991,Hudson Hawk,"Action, Adventure, Comedy"
549,1955,Rage at Dawn,Western
550,1995,First Knight,"Action, Adventure, Romance"
551,1994,The Santa Clause,"Comedy, Drama, Family"
552,1994,Radioland Murders,"Comedy, Crime, Drama"
553,1995,Rangeela,"Comedy, Drama, Musical"
554,1972,Solaris,"Drama, Mystery, Romance"
556,1999,New Waterford Girl,Comedy
557,1991,Liebestraum,"Mystery, Thriller"
558,1994,Fantastic Four,"Action, Adventure, Sci-Fi"
561,1963,High and Low,"Crime, Drama, Mystery"
562,2002,Bloody Mallory,"Action, Comedy, Horror"
563,2001,Jimmy Neutron: Boy Genius,"Animation, Action, Adventure"
564,1990,Predator 2,"Action, Horror, Sci-Fi"
565,2002,Tom Petty and the Heartbreakers: Live at the Olympic: The Last DJ,"Documentary, Music"
566,1996,Bullet,"Action, Crime, Drama"
567,2003,Dunsmore,Drama
568,1999,Knights of Ramune,"Animation, Comedy, Sci-Fi"
569,1979,The In-Laws,"Action, Comedy, Thriller"
570,2000,The Visit,"Horror, Thriller"
571,1999,American Beauty,"Drama, Romance"
573,1983,Winners & Sinners,"Action, Comedy, Crime"
574,1960,Strangers When We Meet,"Drama, Romance"
578,1963,The Terror,"Horror, Thriller"
579,1973,The Autobiography of Miss Jane Pittman,Drama
581,1993,Black Jack: The Movie,"Animation, Drama, Thriller"
582,1986,Jo Jo Dancer, Your Life is Calling,"Biography, Comedy, Drama"
583,1959,Third Man on the Mountain,"Adventure, Drama, Family"
584,1998,The Curve,"Comedy, Crime, Drama"
585,1995,My Family,Comedy
586,1995,Shanghai Triad,"Crime, Drama, Romance"
587,1983,The Scarlet and the Black,"Drama, History, War"
589,2000,Northanger Abbey,"Drama, Romance"
590,2001,Michael McDonald: A Gathering of Friends,Music
591,2003,Particles of Truth,Drama
592,1974,House of Whipcord,Horror
594,2002,By Hook or By Crook,"Crime, Drama, Romance"
597,1977,The Brady Bunch Variety Hour,Comedy
599,1989,Sea of Love,"Crime, Drama, Mystery"
600,1966,What's Up, Tiger Lily?,"Animation, Short, Comedy"
601,1992,The Smiths: The Complete Picture,Music
602,2000,Tokyo Raiders,"Action, Comedy, Drama"
606,1968,Quatermass and the Pit,"Drama, Sci-Fi, Horror"
607,1994,Speed,"Action, Adventure, Crime"
608,1970,The Lickerish Quartet,Drama
609,2002,Jimmy Neutron: Attack of the Twonkies,"Animation, Comedy, Family"
612,1946,Cloak and Dagger,"Adventure, Film-Noir, Romance"
614,1993,Bad Boy Bubby,"Comedy, Crime, Drama"
615,1999,An Ideal Husband,"Comedy, Romance"
618,1994,Totally F***ed Up,"Comedy, Drama, Romance"
621,1997,Armageddon,"Action, Adventure, Sci-Fi"
622,1991,Talkin' Dirty After Dark,Comedy
624,2004,My Mother Likes Women,"Comedy, Drama"
625,1999,Underground Comedy Movie,Comedy
626,1941,They Died with Their Boots On,"Biography, Drama, Romance"
627,1971,Beware of a Holy Whore,"Comedy, Drama"
628,2003,Rescue Heroes: The Movie,"Animation, Family"
629,1984,Firestarter,"Action, Horror, Sci-Fi"
630,1977,Empire of the Ants,"Adventure, Horror, Sci-Fi"
631,2005,Unleashed,"Action, Crime, Drama"
632,1972,Shaft's Big Score!,"Action, Crime, Drama"
633,1993,Baazigar,"Crime, Drama, Thriller"
636,1980,Stir Crazy,"Comedy, Crime"
638,1985,The Last Dragon,"Action, Comedy, Drama"
639,2002,Jim Brown: All-American,"Documentary, Biography, Sport"
640,1992,To Catch a Killer,"Biography, Crime, Drama"
641,1968,Charly,"Drama, Romance, Sci-Fi"
643,2002,Buying the Cow,"Comedy, Romance"
644,1994,Cheyenne Warrior,"Action, Western"
645,2004,Dear Frankie,"Drama, Romance"
646,1987,Matewan,"Drama, History"
647,1960,Cinderfella,"Comedy, Family, Fantasy"
648,2003,John Mayall & The Bluesbreakers and Friends: 70th Birthday Concert,Music
650,2002,Elvira's Haunted Hills,"Comedy, Horror"
652,1996,Marvin's Room,Drama
653,2000,American Tragedy,"Crime, Drama"
654,1975,Return of the Chinese Boxer,"Action, Adventure"
656,2004,Veronica 2030,Sci-Fi
658,1991,Robin Hood: Prince of Thieves,"Action, Adventure, Drama"
659,1972,The Last House on the Left,"Crime, Horror, Thriller"
660,2000,Saving Grace,"Comedy, Crime"
661,2002,Who is Cletis Tout?,"Comedy, Crime"
662,1995,Rob Roy,"Adventure, Biography, History"
664,1997,Office Killer,"Comedy, Horror, Thriller"
665,1976,Lipstick,"Crime, Drama, Thriller"
666,2000,The Man Who Came to Dinner,"Comedy, Romance"
667,1965,Gilligan's Island: Season 2,"Documentary, Short"
669,1986,Real Kung Fu of Shaolin,"Action, Drama"
670,2002,He Loves Me, He Loves Me Not,Drama
671,1989,The Winter People,"Drama, Sci-Fi, Short"
672,1991,He Said, She Said,"Short, Drama"
674,1988,Hellbound: Hellraiser II,"Horror, Thriller"
676,1998,Mafia!,"Comedy, Crime"
677,2001,In the Mood for Love,"Drama, Romance"
678,1965,Loves of a Blonde,"Comedy, Romance, Drama"
679,1990,R.E.M.: Pop Screen,"Short, Music"
680,2000,Better Than Sex,"Drama, Romance"
681,1986,Police Academy 3: Back in Training,Comedy
682,1998,The Mighty,"Comedy, Drama"
683,1951,Cavalry Charge,"Adventure, Western"
684,1995,Visitors of the Night,"Sci-Fi, Thriller"
685,1999,Running Out of Time,"Action, Crime, Drama"
686,2000,Bedazzled,"Comedy, Fantasy, Romance"
688,2003,The History Channel Presents: The Alamo,Documentary
689,1998,One True Thing,Drama
690,2004,Baby Einstein: Baby Da Vinci,"Short, Family, Music"
691,1999,Angel's Dance,"Action, Comedy, Crime"
692,1992,The Hand that Rocks the Cradle,Thriller
693,1996,The Quest,"Action, Adventure, Thriller"
694,2000,When Dinosaurs Roamed America,"Animation, Documentary"
695,2004,Koma,"Drama, Horror, Romance"
696,1996,Last Man Standing,"Action, Crime, Drama"
698,1997,Daud,Musical
700,1997,Todd McFarlane's Spawn,"Animation, Action, Horror"
701,2002,Nine Lives,Drama
702,1996,For the Moment,"Romance, War, Drama"
703,2004,Japan: Memoirs of a Secret Empire,"Documentary, History"
704,1998,A Change of Heart,Drama
705,1989,Major League,"Comedy, Sport"
706,1991,Mobsters,"Crime, Drama"
707,2003,The Return,"Drama, Mystery, Thriller"
708,2000,The Perfect Storm,"Action, Adventure, Drama"
709,1998,Africans in America: America's Journey Through Slavery,History
711,1994,Dolores Claiborne,"Crime, Drama, Mystery"
713,1987,Cause Celebre,"Crime, Drama"
716,1958,The Bravados,"Drama, Western"
717,2004,Testosterone,"Comedy, Drama, Romance"
718,2003,44 Minutes,"Action, Crime, Drama"
719,1997,City of Industry,"Crime, Drama, Thriller"
720,1989,Roger & Me,Documentary
721,1994,Royal Deceit,"Adventure, Drama"
723,1991,Curly Sue,"Comedy, Drama, Family"
724,1992,Yu Yu Hakusho,Action
725,2004,Woman Thou Art Loosed,Drama
726,1990,The Haunting of Morella,"Horror, Romance, Thriller"
728,1977,Abigail's Party,Documentary
729,2000,Fast Food, Fast Women,Comedy
730,1988,Bagdad Cafe,"Comedy, Drama"
731,1997,Mr. Magoo,"Adventure, Comedy, Family"
732,2005,11:14,"Comedy, Crime, Drama"
733,1988,Dead Ringers,"Drama, Thriller"
734,1992,Indochine,"Drama, Romance"
735,2003,Hillary & Tenzing: Climbing to the Roof of World,Documentary
736,2002,The Last Man,"Action, Comedy, Drama"
738,1999,A Slipping Down Life,"Drama, Music, Romance"
739,2001,Treading Water,"Comedy, Drama"
740,1988,The House on Carroll Street,Thriller
743,1994,Widows' Peak,"Comedy, Crime, Mystery"
746,2001,Domestic Disturbance,"Crime, Mystery, Thriller"
747,1996,Saber Marionette J,"Action, Romance, Animation"
748,2002,I Can Do Bad All By Myself,"Comedy, Drama"
749,1990,Ernest Goes to Jail,"Comedy, Crime, Family"
750,2004,The Librarian: Quest for the Spear,"Action, Adventure, Comedy"
754,1984,The Lonely Guy,Comedy
755,1989,Music Box,"Crime, Drama, Thriller"
